"source_code","target_code","target_name"
"299616011","A52.0","Valvular disease"
"299621014","A52.0","Valvular disease"
"299622019","A52.0","Valvular disease"
"299623012","A52.0","Valvular disease"
"299980014","A52.0","Valvular disease"
"299981013","A52.0","Valvular disease"
"299984017","A52.0","Valvular disease"
"299985016","A52.0","Valvular disease"
"299986015","A52.0","Valvular disease"
"299987012","A52.0","Valvular disease"
"299989010","A52.0","Valvular disease"
"299992014","A52.0","Valvular disease"
"299993016","A52.0","Valvular disease"
"299994010","A52.0","Valvular disease"
"299995011","A52.0","Valvular disease"
"299996012","A52.0","Valvular disease"
"299997015","A52.0","Valvular disease"
"300000019","A52.0","Valvular disease"
"300001015","A52.0","Valvular disease"
"300002010","A52.0","Valvular disease"
"300003017","A52.0","Valvular disease"
"300008014","A52.0","Valvular disease"
"300009018","A52.0","Valvular disease"
"300010011","A52.0","Valvular disease"
"300011010","A52.0","Valvular disease"
"300012015","A52.0","Valvular disease"
"300014019","A52.0","Valvular disease"
"300015018","A52.0","Valvular disease"
"300016017","A52.0","Valvular disease"
"300021019","A52.0","Valvular disease"
"300022014","A52.0","Valvular disease"
"300023016","A52.0","Valvular disease"
"300863016","A52.0","Valvular disease"
"300865011","A52.0","Valvular disease"
"300866012","A52.0","Valvular disease"
"300868013","A52.0","Valvular disease"
"300893010","A52.0","Valvular disease"
"300895015","A52.0","Valvular disease"
"300896019","A52.0","Valvular disease"
"300897011","A52.0","Valvular disease"
"301228013","A52.0","Valvular disease"
"3050731000006118","A52.0","Valvular disease"
"3128691000006116","A52.0","Valvular disease"
"3128701000006116","A52.0","Valvular disease"
"3128711000006118","A52.0","Valvular disease"
"3128721000006114","A52.0","Valvular disease"
"313349014","A52.0","Valvular disease"
"313360017","A52.0","Valvular disease"
"313363015","A52.0","Valvular disease"
"313364014","A52.0","Valvular disease"
"313377017","A52.0","Valvular disease"
"313429016","A52.0","Valvular disease"
"313431013","A52.0","Valvular disease"
"313439010","A52.0","Valvular disease"
"3151051000006110","A52.0","Valvular disease"
"3151061000006112","A52.0","Valvular disease"
"3243351000006112","A52.0","Valvular disease"
"3243361000006114","A52.0","Valvular disease"
"324807017","A52.0","Valvular disease"
"3288481000006112","A52.0","Valvular disease"
"3288511000006116","A52.0","Valvular disease"
"3288521000006112","A52.0","Valvular disease"
"3288531000006110","A52.0","Valvular disease"
"3308121000006114","A52.0","Valvular disease"
"3308131000006112","A52.0","Valvular disease"
"3308141000006119","A52.0","Valvular disease"
"3360361000006119","A52.0","Valvular disease"
"3360371000006114","A52.0","Valvular disease"
"3398451000006111","A52.0","Valvular disease"
"3422451000006114","A52.0","Valvular disease"
"3422461000006111","A52.0","Valvular disease"
"3422471000006116","A52.0","Valvular disease"
"3422481000006118","A52.0","Valvular disease"
"3422491000006115","A52.0","Valvular disease"
"3478251000006112","A52.0","Valvular disease"
"3478261000006114","A52.0","Valvular disease"
"3478271000006119","A52.0","Valvular disease"
"3478301000006117","A52.0","Valvular disease"
"3478311000006119","A52.0","Valvular disease"
"3483891000006117","A52.0","Valvular disease"
"348739017","A52.0","Valvular disease"
"348762015","A52.0","Valvular disease"
"348798011","A52.0","Valvular disease"
"348801017","A52.0","Valvular disease"
"348887015","A52.0","Valvular disease"
"348898019","A52.0","Valvular disease"
"355461000000111","A52.0","Valvular disease"
"355701000000115","A52.0","Valvular disease"
"355861000000113","A52.0","Valvular disease"
"355881000000116","A52.0","Valvular disease"
"3619881000006118","A52.0","Valvular disease"
"3619901000006116","A52.0","Valvular disease"
"3619911000006118","A52.0","Valvular disease"
"3643551000006119","A52.0","Valvular disease"
"3695691000006118","A52.0","Valvular disease"
"3695701000006118","A52.0","Valvular disease"
"3740531000006110","A52.0","Valvular disease"
"3740551000006115","A52.0","Valvular disease"
"374104011","A52.0","Valvular disease"
"374120018","A52.0","Valvular disease"
"374225019","A52.0","Valvular disease"
"377169013","A52.0","Valvular disease"
"3794881000006112","A52.0","Valvular disease"
"3794891000006110","A52.0","Valvular disease"
"3853911000006117","A52.0","Valvular disease"
"3853931000006111","A52.0","Valvular disease"
"3903231000006116","A52.0","Valvular disease"
"3916631000006110","A52.0","Valvular disease"
"394276014","A52.0","Valvular disease"
"394277017","A52.0","Valvular disease"
"394278010","A52.0","Valvular disease"
"394279019","A52.0","Valvular disease"
"394280016","A52.0","Valvular disease"
"394281017","A52.0","Valvular disease"
"394282012","A52.0","Valvular disease"
"394285014","A52.0","Valvular disease"
"3980801000006118","A52.0","Valvular disease"
"3980811000006115","A52.0","Valvular disease"
"3985461000006114","A52.0","Valvular disease"
"3985471000006119","A52.0","Valvular disease"
"3985481000006116","A52.0","Valvular disease"
"3985491000006118","A52.0","Valvular disease"
"3985501000006114","A52.0","Valvular disease"
"3985511000006112","A52.0","Valvular disease"
"3985521000006116","A52.0","Valvular disease"
"3985531000006118","A52.0","Valvular disease"
"3985541000006111","A52.0","Valvular disease"
"3988881000006113","A52.0","Valvular disease"
"399141000006119","A52.0","Valvular disease"
"400161000006117","A52.0","Valvular disease"
"400804011","A52.0","Valvular disease"
"410957016","A52.0","Valvular disease"
"410959018","A52.0","Valvular disease"
"412241000006110","A52.0","Valvular disease"
"412251000006112","A52.0","Valvular disease"
"4193421000006119","A52.0","Valvular disease"
"4193431000006116","A52.0","Valvular disease"
"4193441000006114","A52.0","Valvular disease"
"4193451000006111","A52.0","Valvular disease"
"4193461000006113","A52.0","Valvular disease"
"4193471000006118","A52.0","Valvular disease"
"4214571000006118","A52.0","Valvular disease"
"4214601000006113","A52.0","Valvular disease"
"4214621000006115","A52.0","Valvular disease"
"4214631000006117","A52.0","Valvular disease"
"4214641000006110","A52.0","Valvular disease"
"42309019","A52.0","Valvular disease"
"424311000006118","A52.0","Valvular disease"
"429571000006116","A52.0","Valvular disease"
"43909016","A52.0","Valvular disease"
"4424221000006110","A52.0","Valvular disease"
"45491000006113","A52.0","Valvular disease"
"4557741000006111","A52.0","Valvular disease"
"461520010","A52.0","Valvular disease"
"465381000000114","A52.0","Valvular disease"
"465521000000116","A52.0","Valvular disease"
"465571000000117","A52.0","Valvular disease"
"465651000000113","A52.0","Valvular disease"
"465751000000116","A52.0","Valvular disease"
"4664561000006110","A52.0","Valvular disease"
"4664571000006115","A52.0","Valvular disease"
"4664581000006117","A52.0","Valvular disease"
"4664591000006119","A52.0","Valvular disease"
"4664611000006113","A52.0","Valvular disease"
"4664641000006112","A52.0","Valvular disease"
"4664661000006111","A52.0","Valvular disease"
"4664671000006116","A52.0","Valvular disease"
"4664681000006118","A52.0","Valvular disease"
"4664691000006115","A52.0","Valvular disease"
"4664701000006115","A52.0","Valvular disease"
"4664711000006117","A52.0","Valvular disease"
"4664721000006113","A52.0","Valvular disease"
"4664741000006118","A52.0","Valvular disease"
"4664751000006116","A52.0","Valvular disease"
"4664761000006119","A52.0","Valvular disease"
"4664771000006114","A52.0","Valvular disease"
"4664781000006112","A52.0","Valvular disease"
"4664791000006110","A52.0","Valvular disease"
"4664801000006111","A52.0","Valvular disease"
"4664861000006112","A52.0","Valvular disease"
"4664901000006117","A52.0","Valvular disease"
"4664911000006119","A52.0","Valvular disease"
"4664961000006116","A52.0","Valvular disease"
"4664981000006114","A52.0","Valvular disease"
"4665011000006119","A52.0","Valvular disease"
"4665021000006110","A52.0","Valvular disease"
"474766017","A52.0","Valvular disease"
"4775551000006111","A52.0","Valvular disease"
"4776741000006111","A52.0","Valvular disease"
"4776791000006119","A52.0","Valvular disease"
"4776821000006111","A52.0","Valvular disease"
"4776841000006116","A52.0","Valvular disease"
"4776881000006110","A52.0","Valvular disease"
"4776901000006112","A52.0","Valvular disease"
"4776911000006110","A52.0","Valvular disease"
"4776951000006111","A52.0","Valvular disease"
"4777011000006111","A52.0","Valvular disease"
"478011000006110","A52.0","Valvular disease"
"478031000006116","A52.0","Valvular disease"
"478051000006111","A52.0","Valvular disease"
"4824801000006113","A52.0","Valvular disease"
"4824811000006111","A52.0","Valvular disease"
"4824831000006117","A52.0","Valvular disease"
"4824861000006114","A52.0","Valvular disease"
"4824871000006119","A52.0","Valvular disease"
"4824911000006116","A52.0","Valvular disease"
"4870981000006115","A52.0","Valvular disease"
"488521000006118","A52.0","Valvular disease"
"488551000006110","A52.0","Valvular disease"
"499818013","A52.0","Valvular disease"
"5040831000006119","A52.0","Valvular disease"
"5041101000006111","A52.0","Valvular disease"
"5041501000006116","A52.0","Valvular disease"
"5041511000006118","A52.0","Valvular disease"
"5042331000006110","A52.0","Valvular disease"
"5042441000006113","A52.0","Valvular disease"
"5042451000006110","A52.0","Valvular disease"
"505490010","A52.0","Valvular disease"
"514511000006110","A52.0","Valvular disease"
"526141000006115","A52.0","Valvular disease"
"5294011000006114","A52.0","Valvular disease"
"5294141000006112","A52.0","Valvular disease"
"5294151000006114","A52.0","Valvular disease"
"5294281000006114","A52.0","Valvular disease"
"5294291000006112","A52.0","Valvular disease"
"5295301000006114","A52.0","Valvular disease"
"5332111000006119","A52.0","Valvular disease"
"538921000006110","A52.0","Valvular disease"
"5492131000006114","A52.0","Valvular disease"
"5560081000006119","A52.0","Valvular disease"
"5560091000006116","A52.0","Valvular disease"
"55891000006112","A52.0","Valvular disease"
"55901000006111","A52.0","Valvular disease"
"55911000006114","A52.0","Valvular disease"
"55921000006118","A52.0","Valvular disease"
"585851000006114","A52.0","Valvular disease"
"5972731000006118","A52.0","Valvular disease"
"5972741000006111","A52.0","Valvular disease"
"5972751000006113","A52.0","Valvular disease"
"600581000006119","A52.0","Valvular disease"
"600591000006116","A52.0","Valvular disease"
"600601000006112","A52.0","Valvular disease"
"600661000006113","A52.0","Valvular disease"
"635721000006112","A52.0","Valvular disease"
"636731000006119","A52.0","Valvular disease"
"636741000006112","A52.0","Valvular disease"
"6426311000006114","A52.0","Valvular disease"
"6426331000006115","A52.0","Valvular disease"
"6426341000006113","A52.0","Valvular disease"
"6426351000006110","A52.0","Valvular disease"
"6426361000006112","A52.0","Valvular disease"
"6426371000006117","A52.0","Valvular disease"
"6426381000006119","A52.0","Valvular disease"
"6426391000006116","A52.0","Valvular disease"
"6460431000006117","A52.0","Valvular disease"
"6460761000006119","A52.0","Valvular disease"
"6460771000006114","A52.0","Valvular disease"
"6460781000006112","A52.0","Valvular disease"
"6460791000006110","A52.0","Valvular disease"
"6782861000006115","A52.0","Valvular disease"
"694361000006112","A52.0","Valvular disease"
"694371000006117","A52.0","Valvular disease"
"700891000006114","A52.0","Valvular disease"
"7284801000006116","A52.0","Valvular disease"
"7285261000006115","A52.0","Valvular disease"
"7285271000006110","A52.0","Valvular disease"
"740161000006116","A52.0","Valvular disease"
"783781000006111","A52.0","Valvular disease"
"81186016","A52.0","Valvular disease"
"81191015","A52.0","Valvular disease"
"81192010","A52.0","Valvular disease"
"81193017","A52.0","Valvular disease"
"818841000006115","A52.0","Valvular disease"
"818851000006118","A52.0","Valvular disease"
"865121000006112","A52.0","Valvular disease"
"865131000006110","A52.0","Valvular disease"
"865141000006117","A52.0","Valvular disease"
"865151000006115","A52.0","Valvular disease"
"865161000006118","A52.0","Valvular disease"
"88255012","A52.0","Valvular disease"
"884001000006117","A52.0","Valvular disease"
"884051000006118","A52.0","Valvular disease"
"884071000006111","A52.0","Valvular disease"
"884081000006114","A52.0","Valvular disease"
"884261000006112","A52.0","Valvular disease"
"884271000006117","A52.0","Valvular disease"
"884291000006116","A52.0","Valvular disease"
"884301000006115","A52.0","Valvular disease"
"884311000006117","A52.0","Valvular disease"
"899991000006111","A52.0","Valvular disease"
"989091000006116","A52.0","Valvular disease"
"989101000006110","A52.0","Valvular disease"
"989131000006119","A52.0","Valvular disease"
"5503471000006117","A52.0","Valvular disease"
"884031000006113","A52.0","Valvular disease"
"I35","A52.0","Valvular disease"
"I342","A52.0","Valvular disease"
"I351","A52.0","Valvular disease"
"I360","A52.0","Valvular disease"
"I361","A52.0","Valvular disease"
"I362","A52.0","Valvular disease"
"I370","A52.0","Valvular disease"
"I371","A52.0","Valvular disease"
"I372","A52.0","Valvular disease"
"I050","A52.0","Valvular disease"
"I052","A52.0","Valvular disease"
"I058","A52.0","Valvular disease"
"I059","A52.0","Valvular disease"
"I080","A52.0","Valvular disease"
"I081","A52.0","Valvular disease"
"I083","A52.0","Valvular disease"
"I34","A52.0","Valvular disease"
"I340","A52.0","Valvular disease"
"I341","A52.0","Valvular disease"
"I348","A52.0","Valvular disease"
"I349","A52.0","Valvular disease"
"I390","A52.0","Valvular disease"
"I070","A52.0","Valvular disease"
"I071","A52.0","Valvular disease"
"I072","A52.0","Valvular disease"
"I078","A52.0","Valvular disease"
"I079","A52.0","Valvular disease"
"I082","A52.0","Valvular disease"
"I36","A52.0","Valvular disease"
"I368","A52.0","Valvular disease"
"I369","A52.0","Valvular disease"
"I392","A52.0","Valvular disease"
"I08","A52.0","Valvular disease"
"I088","A52.0","Valvular disease"
"I089","A52.0","Valvular disease"
"I358","A52.0","Valvular disease"
"I359","A52.0","Valvular disease"
"I37","A52.0","Valvular disease"
"I378","A52.0","Valvular disease"
"I379","A52.0","Valvular disease"
"I391","A52.0","Valvular disease"
"I393","A52.0","Valvular disease"
"I394","A52.0","Valvular disease"
"Q220","A52.0","Valvular disease"
"I350","A52.0","Valvular disease"
"I352","A52.0","Valvular disease"
"I06","A52.0","Valvular disease"
"I05","A52.0","Valvular disease"
"I07","A52.0","Valvular disease"
"7114321000006118","Z82.49","Family history of ischemic heart disease and other diseases of the circulatory system"
"7114331000006115","Z82.49","Family history of ischemic heart disease and other diseases of the circulatory system"
"8063261000006119","Z82.49","Family history of ischemic heart disease and other diseases of the circulatory system"
"300554012","I26.9","Pulmonary Embolism"
"3614311000006116","I26.9","Pulmonary Embolism"
"4540531000006114","I26.9","Pulmonary Embolism"
"296939018","I26.9","Pulmonary Embolism"
"299742017","I26.9","Pulmonary Embolism"
"300535012","I26.9","Pulmonary Embolism"
"300543019","I26.9","Pulmonary Embolism"
"412653014","I26.9","Pulmonary Embolism"
"443199013","I26.9","Pulmonary Embolism"
"2675367019","I26.9","Pulmonary Embolism"
"2675878019","I26.9","Pulmonary Embolism"
"2675885015","I26.9","Pulmonary Embolism"
"3836741000006113","I26.9","Pulmonary Embolism"
"3986491000006113","I26.9","Pulmonary Embolism"
"632111000000118","I26.9","Pulmonary Embolism"
"3836721000006118","I26.9","Pulmonary Embolism"
"4778981000006116","I26.9","Pulmonary Embolism"
"7821701000006113","I26.9","Pulmonary Embolism"
"3986481000006110","I26.9","Pulmonary Embolism"
"6694741000006111","I26.9","Pulmonary Embolism"
"3140891000006117","I26.9","Pulmonary Embolism"
"449993015","I26.9","Pulmonary Embolism"
"450665015","I26.9","Pulmonary Embolism"
"450682018","I26.9","Pulmonary Embolism"
"5727361000006116","I26.9","Pulmonary Embolism"
"2783881000006119","I26.9","Pulmonary Embolism"
"4666351000006113","I26.9","Pulmonary Embolism"
"3836731000006115","I26.9","Pulmonary Embolism"
"296940016","I26.9","Pulmonary Embolism"
"3648391000006110","I26.9","Pulmonary Embolism"
"8044851000006112","I26.9","Pulmonary Embolism"
"2922231000006111","I26.9","Pulmonary Embolism"
"7098321000006117","I26.9","Pulmonary Embolism"
"989221000006110","I26.9","Pulmonary Embolism"
"2838001000006118","I26.9","Pulmonary Embolism"
"476238012","I26.9","Pulmonary Embolism"
"193601000006115","I26.9","Pulmonary Embolism"
"215511000000110","I26.9","Pulmonary Embolism"
"216711000006118","I26.9","Pulmonary Embolism"
"3962581000006110","I26.9","Pulmonary Embolism"
"2488341000000112","I26.9","Pulmonary Embolism"
"5058031000006112","I26.9","Pulmonary Embolism"
"2837991000006111","I26.9","Pulmonary Embolism"
"3439711000006111","I26.9","Pulmonary Embolism"
"304536019","I26.9","Pulmonary Embolism"
"3901731000006110","I26.9","Pulmonary Embolism"
"5925451000006112","I26.9","Pulmonary Embolism"
"6694761000006110","I26.9","Pulmonary Embolism"
"4785631000006110","I26.9","Pulmonary Embolism"
"639231000006117","I26.9","Pulmonary Embolism"
"503091015","I26.9","Pulmonary Embolism"
"1220407012","I26.9","Pulmonary Embolism"
"1221072019","I26.9","Pulmonary Embolism"
"30091013","I26.9","Pulmonary Embolism"
"2663441000006117","I26.9","Pulmonary Embolism"
"866201000006119","I26.9","Pulmonary Embolism"
"8042511000006119","I26.9","Pulmonary Embolism"
"2784351000006119","I26.9","Pulmonary Embolism"
"5008941000006114","I26.9","Pulmonary Embolism"
"350535018","I26.9","Pulmonary Embolism"
"350540014","I26.9","Pulmonary Embolism"
"271392011","I26.9","Pulmonary Embolism"
"271509013","I26.9","Pulmonary Embolism"
"271540018","I26.9","Pulmonary Embolism"
"271639012","I26.9","Pulmonary Embolism"
"271654018","I26.9","Pulmonary Embolism"
"271656016","I26.9","Pulmonary Embolism"
"271671017","I26.9","Pulmonary Embolism"
"271901019","I26.9","Pulmonary Embolism"
"272032018","I26.9","Pulmonary Embolism"
"272055015","I26.9","Pulmonary Embolism"
"272056019","I26.9","Pulmonary Embolism"
"272305017","I26.9","Pulmonary Embolism"
"1231107016","I26.9","Pulmonary Embolism"
"1233341011","I26.9","Pulmonary Embolism"
"1235913017","I26.9","Pulmonary Embolism"
"94629010","I26.9","Pulmonary Embolism"
"3551761000006115","I26.9","Pulmonary Embolism"
"3662321000006117","I26.9","Pulmonary Embolism"
"1699111000006110","I26.9","Pulmonary Embolism"
"359731000000112","I26.9","Pulmonary Embolism"
"8361011000006114","I26.9","Pulmonary Embolism"
"3588601000006110","I26.9","Pulmonary Embolism"
"5058281000006118","I26.9","Pulmonary Embolism"
"884661000006110","I26.9","Pulmonary Embolism"
"884671000006115","I26.9","Pulmonary Embolism"
"884741000006117","I26.9","Pulmonary Embolism"
"887751000006110","I26.9","Pulmonary Embolism"
"3984761000006115","I26.9","Pulmonary Embolism"
"12719591000006119","I26.9","Pulmonary Embolism"
"12733161000006111","I26.9","Pulmonary Embolism"
"354495010","I26.9","Pulmonary Embolism"
"1776773010","I26.9","Pulmonary Embolism"
"1786198013","I26.9","Pulmonary Embolism"
"113737013","I26.9","Pulmonary Embolism"
"3662311000006113","I26.9","Pulmonary Embolism"
"2892681000006110","I26.9","Pulmonary Embolism"
"2922241000006118","I26.9","Pulmonary Embolism"
"3295821000006118","I26.9","Pulmonary Embolism"
"4668191000006117","I26.9","Pulmonary Embolism"
"7098901000006114","I26.9","Pulmonary Embolism"
"5989831000006113","I26.9","Pulmonary Embolism"
"3605531000006118","I26.9","Pulmonary Embolism"
"3728451000006116","I26.9","Pulmonary Embolism"
"3140901000006118","I26.9","Pulmonary Embolism"
"1119161000000115","I26.9","Pulmonary Embolism"
"1848131000006113","I26.9","Pulmonary Embolism"
"905491000006112","I26.9","Pulmonary Embolism"
"1160091000000115","I26.9","Pulmonary Embolism"
"4682421000006112","I26.9","Pulmonary Embolism"
"271760012","I26.9","Pulmonary Embolism"
"271761011","I26.9","Pulmonary Embolism"
"271780013","I26.9","Pulmonary Embolism"
"272097014","I26.9","Pulmonary Embolism"
"272248014","I26.9","Pulmonary Embolism"
"394332017","I26.9","Pulmonary Embolism"
"158317012","I26.9","Pulmonary Embolism"
"216205019","I26.9","Pulmonary Embolism"
"2837981000006113","I26.9","Pulmonary Embolism"
"5593341000006115","I26.9","Pulmonary Embolism"
"5048991000006113","I26.9","Pulmonary Embolism"
"394347014","I26.9","Pulmonary Embolism"
"1729331000006116","I26.9","Pulmonary Embolism"
"3347911000006112","I26.9","Pulmonary Embolism"
"4194521000006117","I26.9","Pulmonary Embolism"
"2784341000006116","I26.9","Pulmonary Embolism"
"300552011","I26.9","Pulmonary Embolism"
"300564015","I26.9","Pulmonary Embolism"
"2688811000006110","I26.9","Pulmonary Embolism"
"4768491000006118","I26.9","Pulmonary Embolism"
"3745871000006116","I26.9","Pulmonary Embolism"
"5727411000006112","I26.9","Pulmonary Embolism"
"6206441000006110","I26.9","Pulmonary Embolism"
"1545591000006112","I26.9","Pulmonary Embolism"
"1548401000006112","I26.9","Pulmonary Embolism"
"5058291000006115","I26.9","Pulmonary Embolism"
"2922201000006115","I26.9","Pulmonary Embolism"
"3730871000006110","I26.9","Pulmonary Embolism"
"4056971000006118","I26.9","Pulmonary Embolism"
"3668011000006113","I26.9","Pulmonary Embolism"
"300547018","I26.9","Pulmonary Embolism"
"300550015","I26.9","Pulmonary Embolism"
"158318019","I26.9","Pulmonary Embolism"
"5049001000006113","I26.9","Pulmonary Embolism"
"2947401000006115","I26.9","Pulmonary Embolism"
"6694751000006113","I26.9","Pulmonary Embolism"
"3233381000006117","I26.9","Pulmonary Embolism"
"7966351000006118","I26.9","Pulmonary Embolism"
"7103191000006117","I26.9","Pulmonary Embolism"
"6045981000006117","I26.9","Pulmonary Embolism"
"412652016","I26.9","Pulmonary Embolism"
"419640012","I26.9","Pulmonary Embolism"
"453210011","I26.9","Pulmonary Embolism"
"5034291000006111","I26.9","Pulmonary Embolism"
"3403531000006115","I26.9","Pulmonary Embolism"
"446359010","I26.9","Pulmonary Embolism"
"3503835018","I26.9","Pulmonary Embolism"
"4785641000006117","I26.9","Pulmonary Embolism"
"1848121000006110","I26.9","Pulmonary Embolism"
"7078601000006114","I26.9","Pulmonary Embolism"
"5059271000006110","I26.9","Pulmonary Embolism"
"8106001000006111","I26.9","Pulmonary Embolism"
"3918361000006110","I26.9","Pulmonary Embolism"
"3108321000006117","I26.9","Pulmonary Embolism"
"3387371000006112","I26.9","Pulmonary Embolism"
"5653441000006111","I26.9","Pulmonary Embolism"
"3508956015","I26.9","Pulmonary Embolism"
"2634331000006113","I26.9","Pulmonary Embolism"
"12220751000006113","I26.9","Pulmonary Embolism"
"3745891000006115","I26.9","Pulmonary Embolism"
"2922181000006116","I26.9","Pulmonary Embolism"
"542261000006114","I26.9","Pulmonary Embolism"
"2162148012","I26.9","Pulmonary Embolism"
"100771000006112","I26.9","Pulmonary Embolism"
"5086201000006115","I26.9","Pulmonary Embolism"
"5967391000006111","I26.9","Pulmonary Embolism"
"6018501000006115","I26.9","Pulmonary Embolism"
"4757961000006112","I26.9","Pulmonary Embolism"
"2927841000006117","I26.9","Pulmonary Embolism"
"271757017","I26.9","Pulmonary Embolism"
"3474711000006110","I26.9","Pulmonary Embolism"
"38632019","I26.9","Pulmonary Embolism"
"5057591000006116","I26.9","Pulmonary Embolism"
"3205401000006110","I26.9","Pulmonary Embolism"
"3648381000006112","I26.9","Pulmonary Embolism"
"5086761000006113","I26.9","Pulmonary Embolism"
"6670921000006117","I26.9","Pulmonary Embolism"
"2549664019","I26.9","Pulmonary Embolism"
"2675439010","I26.9","Pulmonary Embolism"
"5836951000006117","I26.9","Pulmonary Embolism"
"12220791000006119","I26.9","Pulmonary Embolism"
"7665071000006116","I26.9","Pulmonary Embolism"
"299342019","I26.9","Pulmonary Embolism"
"300975010","I26.9","Pulmonary Embolism"
"5153821000006115","I26.9","Pulmonary Embolism"
"2634321000006110","I26.9","Pulmonary Embolism"
"7108391000006114","I26.9","Pulmonary Embolism"
"8041581000006116","I26.9","Pulmonary Embolism"
"7081801000006114","I26.9","Pulmonary Embolism"
"5143791000006114","I26.9","Pulmonary Embolism"
"292445017","I26.9","Pulmonary Embolism"
"300503012","I26.9","Pulmonary Embolism"
"300538014","I26.9","Pulmonary Embolism"
"7218941000006118","I26.9","Pulmonary Embolism"
"5086421000006112","I26.9","Pulmonary Embolism"
"395803017","I26.9","Pulmonary Embolism"
"5477661000006119","I26.9","Pulmonary Embolism"
"350563016","I26.9","Pulmonary Embolism"
"2783891000006116","I26.9","Pulmonary Embolism"
"8361031000006115","I26.9","Pulmonary Embolism"
"5058301000006119","I26.9","Pulmonary Embolism"
"5058111000006119","I26.9","Pulmonary Embolism"
"5836921000006114","I26.9","Pulmonary Embolism"
"3818181000006114","I26.9","Pulmonary Embolism"
"5886711000006111","I26.9","Pulmonary Embolism"
"300555013","I26.9","Pulmonary Embolism"
"3233391000006119","I26.9","Pulmonary Embolism"
"5902211000006114","I26.9","Pulmonary Embolism"
"12759341000006113","I26.9","Pulmonary Embolism"
"6015571000006117","I26.9","Pulmonary Embolism"
"3688071000006119","I26.9","Pulmonary Embolism"
"5059301000006112","I26.9","Pulmonary Embolism"
"5050621000006118","I26.9","Pulmonary Embolism"
"5049421000006111","I26.9","Pulmonary Embolism"
"292443012","I26.9","Pulmonary Embolism"
"296932010","I26.9","Pulmonary Embolism"
"296934011","I26.9","Pulmonary Embolism"
"300534011","I26.9","Pulmonary Embolism"
"300553018","I26.9","Pulmonary Embolism"
"300558010","I26.9","Pulmonary Embolism"
"300672010","I26.9","Pulmonary Embolism"
"300674011","I26.9","Pulmonary Embolism"
"5497011000006116","I26.9","Pulmonary Embolism"
"3986461000006117","I26.9","Pulmonary Embolism"
"4540551000006119","I26.9","Pulmonary Embolism"
"3984721000006114","I26.9","Pulmonary Embolism"
"6015561000006112","I26.9","Pulmonary Embolism"
"2992791000006113","I26.9","Pulmonary Embolism"
"100691000006118","I26.9","Pulmonary Embolism"
"100721000006111","I26.9","Pulmonary Embolism"
"100821000006116","I26.9","Pulmonary Embolism"
"216571000006116","I26.9","Pulmonary Embolism"
"216591000006115","I26.9","Pulmonary Embolism"
"7252011000006114","I26.9","Pulmonary Embolism"
"3614331000006110","I26.9","Pulmonary Embolism"
"5886741000006110","I26.9","Pulmonary Embolism"
"542251000006112","I26.9","Pulmonary Embolism"
"358041000000114","I26.9","Pulmonary Embolism"
"359571000000118","I26.9","Pulmonary Embolism"
"359771000000114","I26.9","Pulmonary Embolism"
"3984741000006119","I26.9","Pulmonary Embolism"
"5058071000006110","I26.9","Pulmonary Embolism"
"3387391000006113","I26.9","Pulmonary Embolism"
"3402611000006115","I26.9","Pulmonary Embolism"
"12107671000006115","I26.9","Pulmonary Embolism"
"2730141000006117","I26.9","Pulmonary Embolism"
"232881000006113","I26.9","Pulmonary Embolism"
"2892651000006119","I26.9","Pulmonary Embolism"
"884641000006111","I26.9","Pulmonary Embolism"
"884651000006113","I26.9","Pulmonary Embolism"
"2845481000006110","I26.9","Pulmonary Embolism"
"7095381000006112","I26.9","Pulmonary Embolism"
"4667301000006111","I26.9","Pulmonary Embolism"
"4666341000006111","I26.9","Pulmonary Embolism"
"457631000006114","I26.9","Pulmonary Embolism"
"523601000006115","I26.9","Pulmonary Embolism"
"7078581000006116","I26.9","Pulmonary Embolism"
"638871000006114","I26.9","Pulmonary Embolism"
"639241000006110","I26.9","Pulmonary Embolism"
"2922211000006117","I26.9","Pulmonary Embolism"
"728841000006111","I26.9","Pulmonary Embolism"
"770161000006115","I26.9","Pulmonary Embolism"
"1545581000006114","I26.9","Pulmonary Embolism"
"1549761000006110","I26.9","Pulmonary Embolism"
"483237018","I26.9","Pulmonary Embolism"
"5360051000006112","I26.9","Pulmonary Embolism"
"5056261000006112","I26.9","Pulmonary Embolism"
"4540611000006119","I26.9","Pulmonary Embolism"
"6024101000006114","I26.9","Pulmonary Embolism"
"3807321000006113","I26.9","Pulmonary Embolism"
"1776763013","I26.9","Pulmonary Embolism"
"395795012","I26.9","Pulmonary Embolism"
"3771791000006113","I26.9","Pulmonary Embolism"
"7967281000006119","I26.9","Pulmonary Embolism"
"586241000006116","I26.9","Pulmonary Embolism"
"5057951000006115","I26.9","Pulmonary Embolism"
"2845491000006113","I26.9","Pulmonary Embolism"
"218551000000118","I26.9","Pulmonary Embolism"
"4785671000006113","I26.9","Pulmonary Embolism"
"8321371000006112","I26.9","Pulmonary Embolism"
"12220781000006117","I26.9","Pulmonary Embolism"
"6024121000006116","I26.9","Pulmonary Embolism"
"5967971000006111","I26.9","Pulmonary Embolism"
"2721231000006112","I26.9","Pulmonary Embolism"
"1235655012","I26.9","Pulmonary Embolism"
"357895013","I26.9","Pulmonary Embolism"
"5126451000006116","I26.9","Pulmonary Embolism"
